ID,Pred,Resp
1,11.220756181839366,0.04769092215172759
2,10.53195443544104,0.054254690434273986
3,10.651977351001642,1.6581475513542576
4,11.313490148818861,8.400491102073687
5,11.191691518676697,1.3353274577640335
6,11.116004203786513,2.6886301690734027
7,10.778214269694525,1.555249320754565
8,11.709518329831615,0.41114683837804666
9,11.56903526766387,2.645533683120097
10,10.112360322760491,0.1525410888097796
11,11.952784338385644,0.9461631907403033
12,10.941584423125759,1.0705305291437703
13,10.902262485854074,1.046689415598536
14,10.258843007514537,2.7672654705827853
15,11.84984226022898,0.11087238093366955
16,10.247898255872157,2.73693711740982
17,10.741474703229242,2.1170191242152265
18,11.81274778669385,2.872371915880716
19,11.233923620046118,3.8619515325285954
20,10.330441144423993,5.635994271240779
21,11.419405507398317,3.151751647581293
22,10.941465379638018,2.93327738949696
23,11.919070096523525,8.212195331427482
24,11.419132695128113,1.1339646400817538
25,11.44957535301655,0.09098672996201392
26,10.451192099588724,0.09315737369809222
27,11.446646580288117,5.6389242444014425
28,10.972720040855501,2.693592980813787
29,10.767013286951927,0.42453828001909993
30,11.095099788200264,3.263720693198225
31,11.44954257150834,0.8885814037714391
32,10.680345307362272,3.2259124025886607
33,11.38792713453653,0.6596434764616886
34,11.937411856670096,8.293714794194718
35,10.811591136694345,0.20813759815368688
36,11.993255487353856,0.6550230975051018
37,11.426592535936184,0.482165900732746
38,11.433487422641276,1.2568482400722376
39,10.301958925142246,0.26937736894670733
40,11.671646583194994,4.4824621336109125
41,10.772096028818822,3.6155364570194637
42,10.3160813013793,1.8040251700693375
43,10.447141831391786,0.764413985677999
44,11.872045663795575,3.9521208786415185
45,11.289440895886372,0.3123564093287193
46,10.6327937966633,0.6372718083916312
47,10.325336154875554,0.3146123067239975
48,10.38706161027824,1.4395291114033788
49,11.923380580727256,0.05678743722271944
50,10.104543166188765,0.33106441129606173
51,10.5069289640027,0.7096387886412489
52,10.148514667628135,0.30704027168892195
53,11.467800873867816,5.253186327400536
54,11.698959479528977,3.693732751910558
55,10.927406839663242,0.3005767937966946
56,10.267007942200502,2.617079080268652
57,11.852693761344955,3.3940897014748894
58,10.266559421648346,0.5598949667965122
59,11.384556317339232,3.6044155484933453
60,10.937428637770044,3.4795515198826736
61,10.07693676828768,0.577606789576918
62,10.684704108424611,1.2020964286541147
63,11.971438731637496,1.661754234187169
64,11.426263054876717,1.062998834488272
65,11.040275958717212,0.6593419543407307
66,11.130111439750502,14.007103734384293
67,11.80891230905352,2.1943571739949337
68,10.978439871425786,1.2081798349827688
69,11.037917613811803,0.2805340061978169
70,10.14044896257751,0.06256491241870367
71,10.159787511273779,0.2796470020403229
72,10.036456788657194,0.18442926912914198
73,11.03373998793196,0.0416833094122208
74,11.595149710559,0.2692011479041277
75,10.312553272005035,0.2999988127197731
76,10.966288687676872,1.9377228511421334
77,10.504758767553858,4.768863130101672
78,10.311212867495088,0.35583389228306234
79,10.603188368491649,2.045431146517106
80,11.163287673048307,0.334691412449415
81,11.83959057867773,3.291056335005937
82,10.577725723164045,0.3101036688168041
83,10.682888994407104,3.184743756984677
84,10.88545850301796,1.393299771865064
85,11.882731858345332,1.0362691789934504
86,11.78207989378421,2.770543500231226
87,11.181050839718019,3.1440035811392804
88,11.011584971436235,3.547914863104717
89,10.199094538139185,0.5722749237415173
90,10.993699016749611,0.05873732199228461
91,10.882930338686924,1.7488050454456836
92,11.65215062841169,0.013715661696571659
93,10.234370277139352,2.461139822621012
94,10.643523133207832,2.085293430930612
95,11.268953495410052,1.3852361725862705
96,11.054767209398207,1.1786372789074355
97,11.258279695404333,0.420136316296004
98,11.51195079946308,2.1680546094898205
99,11.714549297336243,0.5557973398261504
100,10.149472809090891,0.013585049672693836
101,10.733827083162954,1.0435447791038397
102,10.152853057931733,4.290085669063961
103,11.319800052542075,0.10297185834689228
104,11.286304552170506,0.5830640060179716
105,11.2598318351339,3.9123747617138416
106,10.95050050447943,1.127757022792927
107,10.038013689549116,2.5526837438542525
108,10.637325154791249,0.7676317312085249
109,10.14751741672992,0.5759245661725572
110,11.667088982223104,0.4911593657462803
111,10.419241236537394,2.914403985640401
112,10.936141644214839,0.7390023843390319
113,10.210161656199096,1.4914959030684838
114,10.905134032854978,0.9145383631657171
115,11.787190636762071,6.392131198582743
116,10.359812061906942,0.982652550935865
117,11.046213166083504,0.6700230289631564
118,11.596823607559232,1.801561085359189
119,11.611057367588415,16.637758047634872
120,10.920421648347293,5.175749569951977
121,10.350275598273766,0.397498745778583
122,11.331880343554312,3.163443922498458
123,10.323786547752688,1.2309826792873455
124,11.11000916162895,0.4307341336641801
125,11.892042861766766,0.4358631104848746
126,11.712306019518472,0.9145801032128721
127,10.917453023053465,1.8671193736335516
128,10.073075634851069,2.7608293604638066
129,11.91484211138513,8.060998531411906
130,10.772238316699754,0.5543691422830284
131,11.943550579402103,1.7408171221039457
132,11.571368104808187,0.06314261464738788
133,10.13026383545106,5.9347671471299215
134,10.00777298127152,0.11046971810611458
135,11.057244059671174,0.6918867863030187
136,11.169446405655567,0.021325495986638743
137,10.573418996591911,0.39548368190090305
138,11.723696945043525,0.2952586100588743
139,10.660627227785964,1.0731730338956489
140,11.782296135867329,3.6803846852162496
141,11.735905912881934,0.15194154339219773
142,11.114304477003262,2.8794360748391084
143,10.93488126186948,3.1344767675837164
144,10.76969315352886,1.5293235945888584
145,10.830699761766562,1.1222667523512528
146,10.558016256832994,0.6740351635839926
147,11.82138799858719,1.335116333871578
148,11.296418910316516,0.5246398619238625
149,11.048958186473701,0.27912756267542665
150,10.071191430361642,0.5222340358978674
151,11.235340765604866,1.553158754986995
152,11.575162781496546,0.34137014640866015
153,11.379098607359994,3.3658753157304178
154,11.967377344075619,4.454012638308886
155,10.999273381626248,2.2023574117490208
156,11.252111089621211,4.757947277136539
157,10.520007938143955,1.138358072963532
158,10.514466758934395,1.9276558679754718
159,10.861133192611812,1.575434563441737
160,11.631137590394086,0.25076116600977083
161,10.100069693070449,1.5225464293666526
162,10.334631883400071,1.5904087041601735
163,10.265762942802205,0.9775373862848018
164,10.075151139189284,1.1221190843224602
165,11.451803492599108,0.8554998659621899
166,11.582888380526754,4.873474754972443
167,10.167583073795013,0.8007162219147929
168,10.720521961667076,0.019660775346807075
169,11.937376186546244,2.2656407374714975
170,11.79469547646387,0.3478383975395391
171,11.86655453697544,6.252129836541777
172,10.814793013851435,0.27364177807227
173,10.593907469604517,0.2959983415283955
174,10.82860678952369,1.1394733280216813
175,10.785533888699835,1.292647400596336
176,11.500451605717421,7.854964514839596
177,11.799860490435647,5.082930738889327
178,10.701145496026358,1.323703985235395
179,10.306137302323204,0.2761825389755662
180,11.924633005843088,1.6868662640710794
181,11.173562661218387,0.271059891804532
182,10.340698311712373,0.6558430528653684
183,11.806853305194778,1.425652230732212
184,10.439317498304474,0.49846109988256176
185,10.076630041393386,0.7709654175791761
186,10.876951290414675,4.182519854096052
187,11.001520949311338,3.9834503994144734
188,10.54650046128235,0.6085242509155101
189,11.721668743822699,1.2562372526510315
190,11.166297175610708,2.290274099307953
191,10.039454978849001,0.24511323921997258
192,11.918417225251726,0.6100864867507519
193,10.010622028802533,0.3934075611880176
194,11.983327325199616,6.82323640763417
195,11.393427678852333,3.4507172779251296
196,11.305565138912435,0.5133339247600823
197,11.611976922386159,0.4640215135302875
198,11.897115794651702,4.7591755023502085
199,10.63318381974403,0.3308078208381952
200,11.268428654120374,4.154866355987451
